System ID,System Name,System X,System Y,Link South (Down),Link East (Left),Link West (Right),Link North (Up),Star 1 ID,Star 1 Size,Star 1 Color,Star 1 Spectral Class,Star 1 Heat (0-10),Star 1 Flares (0-10),Star 1 Special,Star 1 Name,System Type*,Star 1 X,Star 1 Y,Star 2 ID,Star 2 Size,Star 2 Color,Star 2 Spectral Class,Star 2 Heat (0-10),Star 2 Name,Star 2 X,Star 2 Y,Binary Type*,Accretion Disk ID,ID Carryover,Accretion Disk Heat (0-10),Star 3 ID,Star 3 Size,Star 3 Color,Star 3 Spectral Class,Star 3 Heat (0-10),Star 3 Flares (0-10),Star 3 Name,Star 3 X,Star 3 Y,Plasma 0-10,Dustiness 0-10,Ambient Ionization 0-10,System Baseline Heat,"Asteroids (CSM, SML) 0-10",Roid Ice?,Sensor Interference 0-10,Turbulence 0-10,Charge Storms 0-10,Heat Storms 0-10,Combo Storms 0-10,Total Flares 0-10,Burn Rate 0-10,Planet 1 Exists?,Planet 1 ID,Planet 1 Name,Planet 1 Volcanism 0-10,(Planet 1 Roid Type),Planet 1 Size,Planet 1 Gravity,Planet 1 Tidal Lock?,Planet 1 Atmosph. Thickness 0-10,Planet 1 O2 0-10,Planet 1 CO2 0-10,Planet 1 Flamm. 0-10,Planet 1 Toxins 0-10,Planet 1 Equatorial / Dayside Temp,Planet 1 Polar / Nightside Temp,Planet 1 Cloud Density 0-10,Planet 1 Equatorial / Dayside Volatiles Desc,Planet 1 Polar / Nightside Volatiles Desc,Planet 1 Clouds Desc,Planet 1 Type,Planet 1 Geographic Features,Planet 1 Activity,Planet 1 X,Planet 1 Y,Planet 2 Exists?,Planet 2 ID,Planet 2 Name,Planet 2 Volcanism 0-10,(Planet 2 Roid Type),Planet 2 Size,Planet 2 Gravity,Planet 2 Tidal Lock?,Planet 2 Atmosph. Thickness 0-10,Planet 2 O2 0-10,Planet 2 CO2 0-10,Planet 2 Flamm. 0-10,Planet 2 Toxins 0-10,Planet 2 Equatorial / Dayside Temp,Planet 2 Polar / Nightside Temp,Planet 2 Cloud Density 0-10,Planet 1 Equatorial / Dayside Volatiles Desc,Planet 2 Polar / Nightside Volatiles Desc,Planet 2 Clouds Desc,Planet 2 Type,Planet 2 Geographic Features,Planet 2 Activity,Planet 2 X,Planet 2 Y,Planet 3 Exists?,Planet 3 ID,Planet 3 Name,Planet 3 Total Heat,Planet 3 Volcanism 0-10,(Planet 3 Roid Type),Planet 3 Size,Planet 3 Gravity,Planet 3 Tidal Lock?,Planet 3 Atmosph. Thickness 0-10,Planet 3 O2 0-10,Planet 3 CO2 0-10,Planet 3 Flamm. 0-10,Planet 3 Toxins 0-10,Planet 3 Equatorial / Dayside Temp,Planet 3 Polar / Nightside Temp,Planet 3 Cloud Density 0-10,Planet 3 Equatorial / Dayside Volatiles Desc,Planet 3 Polar / Nightside Volatiles Desc,Planet 3 Clouds Desc,Planet 3 Type,Planet 3 Geographic Features,Planet 3 Activity,Planet 3 X,Planet 3 Y,Moon 1 Exists?,Moon 1 ID,Moon 1 Planet,Moon 1 Name,Moon 1 Size,Moon 1 Gravity,Moon 1 Volcanism,Moon 1 Atmosph. Thickness 0-10,Moon 1 O2 0-10,Moon 1 CO2 0-10,Moon 1 Flamm. 0-10,Moon 1 Toxins 0-10,Moon 1 Equatorial Temp,Moon 1 Polar Temp,Moon 1 Cloud Density 0-10,Moon 1 Equatorial Volatiles Desc,Moon 1 Polar Volatiles Desc,Moon 1 Clouds Desc,Moon 1 Type,Moon 1 Geographic Features,Moon 1 Activity,Moon 1 X,Moon 1 Y,Moon 2 Exists?,Moon 2 ID,Moon 2 Planet,Moon 1 Category,Moon 2 Name,Moon 2 Size,Moon 2 Gravity,Moon 2 Volcanism,Moon 2 Atmosph. Thickness 0-10,Moon 2 O2 0-10,Moon  CO2 0-10,Moon 2 Flamm. 0-10,Moon 2 Toxins 0-10,Moon 2 Equatorial Temp,Moon 2 Polar Temp,Moon 2 Cloud Density 0-10,Moon 2 Equatorial Volatiles Desc,Moon 2 Polar Volatiles Desc,Moon 2 Clouds Desc,Moon 2 Type,Moon 2 Geographic Features,Moon 2 Activity,Moon 2 X,Moon 2 Y,Biggest GG Planet #,Trojans Exist?,(Trojans Roid Type),Leading Trojans ID,Leading Trojans Name,Leading Trojan X,Leading Trojans Y,Trailing Trojans ID,Trailing Trojans Name,Trailing Trojans X,Trailing Trojans Y,Comet 1 Exists?,Comet 1 Graphic Tail Direction,Comet 1 ID,Comet 1 X,Comet 1 Y,Comet 2 Exists?,Comet 2 Graphic Tail Direction,Comet 2 ID,Comet 2 X,Comet 2 Y
186,DSN-1866,-80,-284,168,185,187,,473,Dwarf,White,W.,11,10,White Dwarf,DSN-1866 Alpha,Binary,-361,13,474,Giant,Blue,B,7,DSN-1866 Beta,181,-6,Detached,,474,,,,Red,M,,,,,,0,0,0,0,8,No Ice,2,0,0,0,0,5,0,Exists,475,DSN-1866 Alpha I,,Carbonaceous,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-488,-52,Exists,476,DSN-1866 Beta I,,Silicate,Small,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,154,113,Exists,477,DSN-1866 AB I,10,10,,Small,Light,0,2,2,0,0,2,10,9,3,Global Lava Ocean,,Abundant Ash Clouds,Lava Planet,"Lava Ocean, Islands","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards, Lava Tsunamis",-669,-797,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,0,478,544,9,Exists,337.5,479,358,-70
187,DSN-1871,-64,-299,169,186,188,,480,Dwarf,Red,M,1,10,-,DSN-1871,Single,0,0,,,Red,M,,,,,,,480,,,,Red,M,,,,,,0,0,0,0,8,Ice,2,0,0,0,0,3,0,Exists,481,DSN-1871 I,3,,Small,Light,0,3,0,0,2,1,3,2,4,,Polar Ammonia Lakes,Abundant Ammonia Clouds,Mixed Planet,"Mountains, Plains, Dunes, Volcanoes, Craters, Ammonia Lakes, Ammonia Rivers, Canyons","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Ammonia Rain, Fog, Tornadoes, Storms, Landslides, Sinkholes, Ammonia Dew",157,-19,Exists,482,DSN-1871 II,0,,Large,Heavy,0,6,5,5,0,0,3,2,3,Global Water-Ice Shell and Subsurface Ocean,,Abundant Water Clouds,Ice-Shell Planet,"Mountains, Plains, Subsurface Water Ocean, Water Cryovolcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Water-Ice Rain, Wind, Snow Devils, Blizzards, Lightning, Water Snow, Water Frost, Avalanches",144,536,Exists,483,DSN-1871 III,0,8,,Small,Light,0,3,0,0,3,2,0,0,3,Deep Global Water-Ice Shell and Subsurface Ocean,,Abundant Water Clouds,Ice-Shell Planet,"Mountains, Plains, Subsurface Water Ocean, Water Cryovolcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Water-Ice Rain, Wind, Snow Devils, Blizzards, Lightning, Water Snow, Water Frost, Avalanches",387,760,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,Exists,180,484,-133,7
188,DSN-1883,-14,-276,170,187,189,206,485,Dwarf,Red,M,1,10,-,DSN-1883,Single,0,0,,,Blue-White,A,,,,,,,485,,,,Yellow-White,F,,,,,,0,0,0,0,6,Ice,2,0,0,0,0,3,0,Exists,486,DSN-1883 I,,,Medium,Massive,0,11,4,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-133,33,Exists,487,DSN-1883 II,3,,Large,Heavy,0,8,0,0,3,2,1,0,2,Partial Global Ammonia-Ice Shell,,Sparse Ammonia Clouds,Mixed Planet,"Mountains, Plains, Dunes, Ammonia-Ice Glaciers, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Ammonia Snow, Ammonia Frost, Blizzards, Avalanches, Snow Devils, Ammonia Cryvolcanic Eruptions, Ice Rain",235,-348,Exists,488,DSN-1883 III,0,,,Large,Massive,0,11,11,9,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",333,-653,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
189,DSN-1898,22,-298,171,188,190,207,489,Neutron,Neutron,N.,14,10,X-Ray Binary (N),DSN-1898 Alpha,Triple,-53,-55,490,Giant,Blue-Violet,O,9,DSN-1898 Beta,53,55,Semidetached,491,491,3,492,Dwarf,Yellow,G,3,5,DSN-1898 Gamma,16,-944,0,0,0,0,10,No Ice,3,2,0,0,0,8,0,Exists,493,DSN-1898 AB I,,,Small,Massive,0,11,9,0,0,0,,,11,,,Global Cloud Layers,Hot Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",238,246,Exists,494,DSN-1898 AB II,,,Medium,Massive,0,11,0,0,6,0,,,11,,,Global Cloud Layers,Hot Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",-257,-464,Exists,495,DSN-1898 Gamma I,10,10,,Medium,Medium,1,6,0,3,0,6,12,9,3,Partial Dayside Lava Oceans,Partial Nightside Volcanic Crust,Abundant Ash Clouds,Eyeball Planet,"Volcanoes, Mountains, Plains, Lava Oceans, Islands, Dunes","Synchronized Rotation, Meteor Streaks, Aurorae, Volcanic Eruptions, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards, Lava Tsunamis, Crust Calving",111,-957,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,Exists,90,496,-122,771
190,DSN-1900,96,-284,,189,191,208,497,Giant,Red*,RG.,2,10,Red Giant,DSN-1900 Alpha,Binary,19,59,498,Giant,Blue-Violet,O,9,DSN-1900 Beta,-19,-59,Contact,,498,,,,Yellow,G,,,,,,0,0,0,0,6,No Ice,2,0,0,0,0,5,0,Exists,499,DSN-1900 AB I,,,Medium,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Hot Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",-201,-77,Exists,500,DSN-1900 AB II,10,,Medium,Medium,0,4,2,0,0,4,9,8,3,Global Volcanic Crust,,Abundant Ash Clouds,Lava Planet,"Volcanic Crust, Polar Crust Caps","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards, Lava Tsunamis, Crust Calving",517,323,-,,,,,,,,,,,,,,,,,,,,,,,,,Exists,501,2,DSN-1900 AB II a,Micro,Micro,10,,,,,,9,8,,-,,,Minimoon,"Gravitational Rounding, Rocky Surface","Synchronized Rotation, Sunrises, Sunsets",531,361,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,Exists,45,502,705,571
191,DSN-1916,135,-255,173,190,192,209,503,Giant,Blue,B,7,5,-,DSN-1916,Single,0,0,,,Red,M,,,,,,,503,,,,Red,M,,,,,,0,0,0,0,9,No Ice,2,0,0,0,0,2,0,Exists,504,DSN-1916 I,,,Large,Massive,0,11,0,4,0,0,,,11,,,Global Cloud Layers,Hot Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Liquid-Metal Rain, Diamond Rain, Nightside Heat-Glow",90,139,Exists,505,DSN-1916 II,9,,Medium,Medium,0,3,0,3,0,3,7,6,6,-,,Abundant Water Clouds,Dry Planet,"Mountains, Plains, Dunes, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Atmospheric Water Rain, Tornadoes, Storms",-618,-262,Exists,506,DSN-1916 III,4,,Carbonaceous,Large,Micro,0,,,,,,,,,-,,,Asteroid,"Gravitational Rounding, Rocky Surface",Rotation,-121,985,Exists,507,2,DSN-1916 II a,Micro,Micro,0,,,,,,6,5,,-,,,Minimoon,Rocky Surface,"Synchronized Rotation, Sunrises, Sunsets",-619,-302,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,Exists,247.5,508,-188,-421
192,DSN-1926,179,-254,174,191,193,210,509,Dwarf,Red,M,1,10,-,DSN-1926 Alpha,Binary,-459,413,510,Dwarf,Yellow-White,F,4,DSN-1926 Beta,459,-413,Detached,,510,,,,Red,M,,,,,,0,0,0,0,0,No Ice,0,0,0,0,0,5,0,Exists,511,DSN-1926 Alpha I,0,,Medium,Medium,0,6,4,4,0,0,4,3,3,Partial Equatorial Water Oceans,Partial Polar Water-Ice Shell,Abundant Water Clouds,Mixed Planet,"Mountains, Plains, Dunes, Water-Ice Glaciers, Polar Water-Ice Caps, Craters, Water Lakes, Water Rivers, Canyons, Water Oceans","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Dust Devils, Dust Storms, Water Snow, Water Frost, Blizzards, Avalanches, Snow Devils, Water Cryvolcanic Eruptions, Ice Rain, Lightning, Water Rain, Fog, Tornadoes, Storms, Landslides, Sinkholes, Water Dew, Hurricanes, Tsunamis, Sea Storms, Water-Spouts, Ice Calving, Water-Icebergs, Hail",-509,290,-,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,Exists,202.5,512,-78,-631
193,DSN-1939,218,-219,175,192,194,211,513,Dwarf,Red,M,1,10,-,DSN-1939 Alpha,Binary,108,-17,514,Giant,Blue-Violet,O,9,DSN-1939 Beta,-54,9,Detached,,514,,,,Red,M,,,,,,0,0,0,0,7,No Ice,2,0,0,0,0,5,0,Exists,515,DSN-1939 AB I,,Carbonaceous,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-145,105,Exists,516,DSN-1939 AB II,10,,Small,Light,0,2,0,2,0,2,11,10,3,Deep Global Lava Ocean,,Abundant Ash Clouds,Lava Planet,Lava Ocean,"Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards, Lava Tsunamis",-485,167,Exists,517,DSN-1939 AB III,7,,Carbonaceous,Small,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,722,292,Exists,518,2,DSN-1939 AB II a,Small,Light,10,2,2,0,1,2,10,9,3,Deep Global Lava Ocean,,Abundant Ash Clouds,Lava Moon,"Gravitational Rounding, Lava Ocean","Synchronized Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Volcanic Lightning, Ash Devils, Wind Storms, Ash Blizzards, Lava Tsunamis",-505,132,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Exists,225,519,-410,-344,Exists,180,520,-276,-29
194,DSN-1949,268,-176,,193,195,212,521,Dwarf,Blue-White,A,5,5,-,DSN-1949,Single,0,0,,,Brown,Br.,,,,,,,521,,,,Orange,K,,,,,,0,0,0,0,9,No Ice,2,0,0,0,0,2,0,Exists,522,DSN-1949 I,,,Small,Massive,0,11,7,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",261,157,Exists,523,DSN-1949 II,1,,Medium,Medium,0,5,3,4,0,1,5,4,1,-,,Sparse Water Clouds,Dry Planet,"Mountains, Plains, Dunes, Volcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Wind, Dust Devils, Dust Storms",33,-626,Exists,524,DSN-1949 III,2,,,Large,Massive,0,11,3,6,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",468,-880,-,,,,,,,,,,,,,,,,,,,,,,,Exists,525,1,Moon,DSN-1949 I a,Small,Light,10,2,0,0,0,2,6,5,4,-,,Abundant Water Clouds,Dry Moon,"Gravitational Rounding, Mountains, Plains, Dunes, Volcanoes","Synchronized Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms, Lightning, Atmospheric Water Rain, Tornadoes, Storms",294,101,1,Exist,Icy Met.,526,DSN-1949 I Gr.,-5,304,527,DSN-1949 I Tr.,266,-147,-,,,,,Exists,315,528,86,-83
195,DSN-1957,257,-122,177,194,,213,529,Dwarf,Red,M,1,10,-,DSN-1957 Alpha,Binary,-359,-806,530,Dwarf,Orange,K,2,DSN-1957 Beta,359,806,Detached,,530,,,,Yellow,G,,,,,,0,0,0,0,2,No Ice,1,0,0,0,0,6,0,Exists,531,DSN-1957 Alpha I,,,Small,Massive,0,11,0,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-453,-730,-,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
196,DSN-1966,311,-127,,,197,214,532,Dwarf,Red,M,1,10,-,DSN-1966 Alpha,Binary,476,-609,533,Dwarf,Red,M,1,DSN-1966 Beta,-476,609,Detached,,533,,,,Red,M,,,,,,0,0,0,0,4,Ice,1,0,0,0,0,7,0,-,,,,,,,,,,,,,,,,,,,,,,,,Exists,534,DSN-1966 Beta I,,,Small,Massive,0,11,11,0,0,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",-704,683,Exists,535,DSN-1966 Beta II,2,3,,Large,Heavy,0,9,0,4,0,3,3,2,2,Global Water-Ice Shell and Subsurface Ocean,,Sparse Water Clouds,Ice-Shell Planet,"Mountains, Plains, Subsurface Water Ocean, Water Cryovolcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Water-Ice Rain, Wind, Snow Devils, Blizzards, Lightning, Water Snow, Water Frost, Avalanches",-100,365,Exists,536,2,DSN-1966 Beta I a,Small,Light,7,2,2,0,0,1,2,1,3,Global Sulfuric-Acid-Ice Shell and Subsurface Ocean,,Abundant Sulfuric-Acid Clouds,Ice-Shell Moon,"Gravitational Rounding, Mountains, Plains, Subsurface Sulfuric-Acid Ocean, Sulfuric-Acid Cryovolcanoes, Craters","Synchronized Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Sulfuric-Acid-Ice Rain, Wind, Snow Devils, Blizzards, Lightning, Sulfuric-Acid Snow, Sulfuric-Acid Frost, Avalanches",-664,687,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
197,DSN-1974,356,-121,,196,198,215,537,Dwarf,Red,M,1,10,-,DSN-1974,Single,0,0,,,Brown,Br.,,,,,,,537,,,,Yellow-White,F,,,,,,0,0,0,0,8,Ice,2,0,0,0,0,3,0,Exists,538,DSN-1974 I,,Carbonaceous,Medium,Micro,0,,,,,,,,,-,,,Asteroid,Rocky Surface,Rotation,-22,212,Exists,539,DSN-1974 II,,,Medium,Massive,0,11,7,0,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",-388,-479,Exists,540,DSN-1974 III,0,4,,Small,Light,0,1,0,0,0,0,0,0,6,Deep Global Water-Ice Shell and Subsurface Ocean,,Abundant Water Clouds,Ice-Shell Planet,"Mountains, Plains, Subsurface Water Ocean, Water Cryovolcanoes, Craters","Day/Night Rotation, Sunrises, Sunsets, Meteor Impacts, Meteor Streaks, Aurorae, Cryovolcanic Eruptions, Water-Ice Rain, Lightning, Water Snow, Water Frost, Avalanches",-589,632,Exists,541,2,DSN-1974 II a,Micro,Micro,8,,,,,,0,0,,Surface Ice,,,Icy Minimoon,"Gravitational Rounding, Rocky Surface, Ice","Synchronized Rotation, Sunrises, Sunsets",-428,-483,-,,,,,,,,,,,,,,,,,,,,,,,,2,Exist,Icy Sil.,542,DSN-1974 II Gr.,220,-575,543,DSN-1974 II Tr.,-609,96,-,,,,,-,,,,
198,DSN-1984,429,-88,180,197,199,216,544,Dwarf,Red,M,1,10,-,DSN-1984,Single,0,0,,,Brown,Br.,,,,,,,544,,,,Brown,Br.,,,,,,0,0,0,0,2,Ice,1,0,0,0,0,3,0,Exists,545,DSN-1984 I,8,,Large,Heavy,0,8,6,7,0,6,5,4,1,-,,Sparse Sulfuric-Acid Clouds,Dry Planet,"Mountains, Plains, Dunes, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",209,-22,Exists,546,DSN-1984 II,,,Medium,Massive,0,11,0,11,0,0,,,11,,,Global Cloud Layers,Ice Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices, Shrouded Supercritical-Fluid Ocean","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Water Rain, Diamond Rain, Hail, Snow",121,450,Exists,547,DSN-1984 III,0,5,,Medium,Medium,0,6,2,0,0,3,0,0,1,Global Ammonia-Ice Glaciers,,Sparse Ammonia Clouds,Mixed Planet,"Mountains, Plains, Dunes, Ammonia-Ice Glaciers, Volcanoes","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Ash Rain, Lava Flows, Volcanic Eruptions, Volcanic Lightning, Ash Devils, Ash Blizzards, Wind, Dust Devils, Dust Storms",-1030,54,Exists,548,1,DSN-1984 I a,Small,Light,2,3,0,1,0,1,3,2,6,Equatorial Water Ocean,Polar Water-Ice Shell,Abundant Water Clouds,Oceanic Moon,"Gravitational Rounding, Water Ocean, Islands, Polar Water-Ice Caps","Synchronized Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Water Rain, Fog, Water-Spouts, Lightning, Sea Storms, Hurricanes, Tsunamis, Landslides, Sinkholes, Water Dew, Water Snow, Water Frost, Water Hail, Ice Calving, Water-Icebergs, Blizzards, Snow Devils",172,-6,-,,,,,,,,,,,,,,,,,,,,,,,,2,Exist,Ice,549,DSN-1984 II Gr.,-329,329,550,DSN-1984 II Tr.,451,120,Exists,90,551,7,95,-,,,,
199,DSN-1999,498,-92,181,198,,217,552,Dwarf,Red,M,1,10,-,DSN-1999 Alpha,Binary,357,50,553,Dwarf,Red,M,1,DSN-1999 Beta,-357,-50,Detached,,553,,,,Yellow-White,F,,,,,,0,0,0,0,3,Ice,1,0,0,0,0,7,0,Exists,554,DSN-1999 Alpha I,,,Medium,Massive,0,11,0,0,5,0,,,11,,,Global Cloud Layers,Gas Giant,"Atmospheric Bands, Cloud Layers, Polar Vortices","Day/Night Rotation, Sunrises, Sunsets, Meteor Streaks, Aurorae, Wind, Jetstreams, Storms, Lightning, Cyclones, Cloud Pillars, Haze, Free-Floating Clouds, Ammonia Rain, Diamond Rain, Hail, Snow",447,-106,-,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,-,,,,,-,,,,
